SalleDeBain,surface,chambres,salons,Secteur,price
1,56,2,1,Ain Sebaa,420000
1,70,2,1,Oulfa,560000
1,94,3,1,Sidi Maarouf,790000
2,199,4,2,Quartier des Hôpitaux,2700000
2,120,3,1,Aïn Borja,1100000
1,65,2,1,Oulfa,420000
1,90,3,1,Aïn Borja,800000
1,72,3,1,Bournazil,620000
1,68,2,1,Sidi Moumen,580000
2,167,3,2,Val Fleuri,2000000
1,62,1,1,Anfa,720000
1,63,2,1,Hay Moulay Rachid,500000
1,55,2,1,Aïn Chock,630000
2,126,3,2,Maarif,2200000
2,154,3,3,Racine,2150000
3,111,3,1,Laimoune,1720000
2,123,2,1,Les Cretes,2500000
1,83,4,1,Almaz,720000
1,56,2,1,Sidi Maarouf,500000
1,116,3,1,Aïn Chock,890000
1,67,2,1,Maarif,960000
2,122,3,1,Les Princesses,1500000
1,55,2,1,Hay Hassani,480000
2,104,3,1,Hay Sadri,960000
1,53,2,1,Ain Sebaa,420000
2,125,2,2,Maarif,1460000
1,56,2,1,Hay Hassani,400000
1,96,2,1,Sidi Maarouf,1000000
1,77,2,1,Bournazil,800000
1,65,1,1,Racine,1450000
2,93,2,1,Sidi Bernoussi,930000
2,104,2,1,Ferme Bretone,1650000
1,72,2,1,Sidi Moumen,700000
2,85,2,1,Belvédère,1100000
2,112,3,2,Hay Rajaa,1200000
1,55,2,1,Al Fida,600000
2,114,2,2,Aïn Borja,1100000
1,79,2,1,Belvédère,800000
1,57,2,1,Ain Sebaa,480000
2,80,3,1,Al Qods,820000
2,82,2,1,Sbata,700000
1,66,2,1,Roches Noires,700000
2,100,3,1,Sidi Bernoussi,840000
2,93,2,2,Sidi Moumen,620000
2,61,2,1,Sidi Moumen,470000
2,76,3,1,Ain Sebaa,840000
1,75,2,1,Les Princesses,1275000
2,92,2,1,Sidi Moumen,560000
2,110,3,2,Aïn Borja,990000
1,58,1,1,Autre secteur,450000
2,170,3,2,Les Princesses,2590000
2,154,3,3,Racine,2150000
1,101,2,2,Aïn Borja,990000
2,81,2,1,Sidi Bernoussi,840000
1,62,2,1,Sidi Othmane,400000
1,76,2,1,Hay Hassani,860000
1,60,3,1,Sidi Moumen,440000
2,90,2,1,Aïn Borja,930000
1,56,2,1,Hay Hassani,430000
1,54,2,1,Oulfa,650000
1,56,2,1,Oulfa,650000
2,62,2,1,Oulfa,600000
1,59,2,1,Lissasfa,465000
2,130,2,3,Bourgogne,1700000
1,84,3,1,Hay Mohammadi,630000
1,58,2,1,Sidi Maarouf,580000
2,129,3,1,Aïn Chock,2500000
1,104,3,1,Ain Sebaa,900000
1,52,2,1,Oulfa,400000
1,66,2,1,Oulfa,480000
1,106,2,2,Aïn Chock,1170000
1,67,2,1,Sidi Bernoussi,610000
1,46,1,1,Oulfa,450000
1,126,3,1,Sidi Maarouf,920000
3,100,4,3,Sidi Moumen,1100000
1,90,1,2,Mers Sultan,1150000
1,85,2,1,Errahma,440000
1,76,2,1,Bournazil,510000
1,61,2,1,Californie,700000
2,62,2,1,Sidi Bernoussi,500000
3,150,3,1,Gauthier,2500000
1,90,3,1,Aïn Borja,800000
1,67,2,1,Sidi Moumen,550000
1,71,3,2,Hay Mohammadi,560000
1,89,2,1,Casablanca Finance City,1150000
1,65,2,1,Ain Sebaa,650000
2,122,3,1,Quartier des Hôpitaux,1830000
1,69,1,1,Aïn Borja,595000
1,50,2,1,Oulfa,420000
3,111,3,1,Laimoune,1720000
1,51,1,1,Beauséjour,809000
2,92,2,1,Bourgogne,1050000
1,75,2,1,Sbata,420000
1,61,2,1,Ain Sebaa,570000
2,124,3,1,Bourgogne,2170000
2,95,3,1,Oulfa,1000000
2,115,2,2,Bourgogne,1200000
2,114,5,2,Ain Sebaa,1060000
2,116,3,2,Aïn Diab,2200000
1,84,3,1,Lissasfa,900000
1,63,2,1,Hay Sadri,480000
1,75,2,1,Oulfa,820000
2,202,3,3,2 Mars,1750000
1,62,2,1,Oulfa,580000
2,70,3,1,Oulfa,460000
3,160,3,2,Beauséjour,2600000
1,67,2,1,Hay Moulay Rachid,570000
1,220,2,2,Aïn Chock,1200000
1,103,2,1,Ben Ejdia,1200000
1,73,2,1,Ain Sebaa,700000
2,70,2,1,Autre secteur,520000
1,72,2,1,Sbata,1150000
2,100,3,1,Ferme Bretone,2100000
1,90,2,2,La Gironde,850000
2,88,1,1,Casablanca Finance City,2000000
1,50,2,1,Oulfa,420000
1,91,2,1,Aïn Chock,880000
2,97,2,1,Palmier,1400000
1,100,3,1,Aïn Chock,930000
2,100,4,1,Sidi Othmane,400000
1,105,3,1,Sidi Othmane,850000
1,99,2,1,Mers Sultan,950000
1,58,2,1,Ain Sebaa,400000
1,80,2,1,Sidi Moumen,405000
2,86,2,2,Oasis,1300000
1,65,3,1,Sidi Moumen,450000
1,77,3,1,Ain Sebaa,530000
2,81,2,1,Sidi Bernoussi,840000
1,51,1,1,Beauséjour,809000
2,80,2,2,Sidi Othmane,420000
1,66,2,1,Oulfa,480000
1,52,1,1,Palmier,910000
1,80,2,1,La Gironde,800000
1,102,2,1,Autre secteur,720000
1,56,2,1,Ain Sebaa,430000
1,64,2,1,Hay Mohammadi,560000
3,159,3,2,Palmier,2400000
1,64,2,1,Sidi Bernoussi,470000
2,111,3,1,Aïn Chock,1250000
2,141,3,1,Hay Hassani,1550000
2,100,2,1,La Gironde,1000000
2,120,3,1,Aïn Borja,1200000
2,108,3,1,Oulfa,960000
2,136,3,1,Maarif,1450000
1,97,2,1,Sidi Bernoussi,570000
1,60,2,1,Oulfa,400000
1,56,2,1,Oulfa,420000
2,72,3,1,Hay Mohammadi,760000
2,84,2,1,Al Fida,840000
1,60,2,1,Sidi Moumen,420000
2,123,3,2,Beauséjour,1560000
4,99,5,3,Oulfa,2850000
1,70,3,1,Ain Sebaa,560000
2,84,2,1,Les Princesses,1480000
1,133,2,1,Centre Ville,1430000
2,144,3,2,Maarif,2376000
3,157,3,1,Californie,2700000
2,112,3,2,Ain Sebaa,720000
2,92,2,1,Californie,1600000
1,88,2,1,Autre secteur,1400000
1,58,2,1,Sidi Bernoussi,400000
1,80,2,1,C.I.L,420000
1,53,2,1,Sidi Moumen,440000
2,64,2,1,Sidi Bernoussi,400000
2,214,3,1,Sidi Maarouf,1600000
2,81,2,1,Sidi Bernoussi,840000
2,81,2,1,Oasis,1270000
1,51,1,1,Beauséjour,809000
1,94,3,1,Aïn Borja,1100000
1,167,3,2,Hermitage,2000000
2,100,3,2,Autre secteur,650000
1,87,3,1,Oulfa,600000
2,76,2,1,Sidi Othmane,650000
1,63,3,1,Autre secteur,420000
1,74,2,1,Oulfa,800000
1,62,2,1,Sidi Maarouf,550000
1,85,2,1,Sidi Bernoussi,480000
1,70,2,1,Ain Sebaa,530000
1,57,2,1,Aïn Chock,600000
1,72,2,1,Belvédère,790000
1,63,2,1,Bournazil,500000
2,67,1,1,Sidi Belyout,2500000
1,67,2,1,La Gironde,750000
2,140,3,1,Les Princesses,2900000
2,123,3,2,Aïn Chock,1950000
2,110,2,1,Racine,1450000
2,109,4,2,Sidi Moumen,1500000
1,56,2,1,Oulfa,650000
1,106,2,1,Oulfa,1400000
2,150,3,2,Mers Sultan,450000
1,41,1,1,Palmier,860000
1,54,3,1,Oulfa,580000
1,59,2,1,Route d'Azemmour,400000
2,96,3,1,Quartier des Hôpitaux,1500000
2,125,3,1,Ain Sebaa,1200000
1,63,2,1,Oulfa,480000
1,60,2,1,Bourgogne,849000
2,96,3,1,Sidi Bernoussi,830000
3,160,3,2,Les Princesses,2100000
2,72,2,1,Ain Sebaa,657000
2,80,2,1,Ain Sebaa,667000
2,112,2,2,2 Mars,1500000
1,67,2,2,Oasis,690000
2,80,2,2,Sidi Othmane,420000
2,126,3,2,Maarif,2200000
1,101,2,2,Aïn Borja,990000
2,110,7,1,Bourgogne,1060000
2,108,3,1,Californie,1500000
1,71,2,2,Hay Mohammadi,510000
2,99,2,2,Hay Hassani,860000
3,142,3,1,Belvédère,1350000
1,114,3,1,Sidi Bernoussi,560000
1,73,2,1,Oulfa,800000
1,70,2,1,Maarif,880000
2,151,3,2,Maarif,1500000
2,125,3,2,Les Princesses,1740000
1,64,2,1,Ben M'sick,480000
1,69,2,1,Sidi Moumen,460000
1,57,3,1,Zone Industrielle Moulay Rachid,400000
1,71,2,1,Sidi Bernoussi,400000
1,132,3,1,Sidi Maarouf,1320000
1,64,2,1,Sidi Moumen,480000
1,69,2,1,Oulfa,750000
1,55,2,1,Oulfa,430000
2,126,3,1,Sidi Moumen,730000
3,155,3,1,Racine,2500000
2,151,4,1,Aïn Borja,1350000
1,90,3,1,Hay M'barka,720000
2,60,2,1,Ain Sebaa,550000
2,138,4,2,Maarif,1320000
2,58,2,1,Ain Sebaa,450000
1,96,2,1,La Gironde,850000
1,144,3,1,Sidi Belyout,1350000
1,92,2,1,La Gironde,880000
2,123,2,1,Maarif,1250000
1,72,2,1,Sidi Othmane,700000
1,82,2,1,Sidi Bernoussi,510000
2,126,3,3,Val Fleuri,1649000
2,120,3,1,2 Mars,1500000
1,89,3,1,Sidi Bernoussi,440000
2,155,3,1,Maarif,2200000
2,78,2,1,Sidi Maarouf,760000
1,51,1,1,Beauséjour,809000
1,67,2,1,Oulfa,580000
3,213,4,1,2 Mars,2348000
1,88,3,1,Sidi Bernoussi,760000
1,91,3,1,Centre Ville,1000000
1,123,3,1,Maarif,1150000
3,177,3,3,Californie,2400000
1,42,1,1,Maarif,600000
2,84,2,1,Maarif,1150000
1,73,2,1,Sidi Bernoussi,550000
2,114,2,2,Almaz,1320000
1,90,2,1,Sidi Bernoussi,750000
1,59,2,1,Oulfa,500000
1,88,2,2,La Gironde,900000
1,60,2,1,Al Qods,1080000
2,90,3,1,Sidi Bernoussi,700000
2,196,4,2,Racine,2500000
2,172,3,2,Val Fleuri,2700000
2,120,3,2,Sidi Moumen,790000
2,96,3,1,Sidi Bernoussi,1200000
1,109,1,1,Palmier,1800000
1,60,2,1,Sidi Bernoussi,480000
1,74,2,1,Sidi Maarouf,700000
2,122,3,2,Bourgogne,1600000
1,109,2,2,Sbata,650000
1,83,2,1,Ben M'sick,520000
2,60,3,1,Oulfa,650000
1,96,2,1,Val Fleuri,950000
2,170,3,2,2 Mars,2000000
1,50,2,1,Hay Hassani,420000
2,102,4,1,Roches Noires,1125000
1,70,2,1,Oulfa,670000
2,110,3,1,Sidi Bernoussi,850000
1,56,2,1,Hay Hassani,430000
1,80,2,1,Al Madina Aljadida,450000
1,216,2,2,Belvédère,1200000
1,85,2,1,Belvédère,920000
1,101,2,2,Aïn Borja,990000
2,81,2,1,Oasis,1270000
3,111,3,1,Laimoune,1720000
1,64,2,1,Ain Sebaa,450000
1,45,1,1,Anfa,900000
2,73,2,1,Laimoune,830000
2,106,2,1,Aïn Diab,1700000
1,68,4,1,Sidi Moumen,430000
2,146,3,1,Anfa,1800000
1,56,2,1,Errahma,400000
2,148,3,2,Oulfa,1130000
2,100,2,1,Les Princesses,1300000
1,100,3,1,Ain Sebaa,900000
1,64,2,1,Hay Hassani,410000
2,120,3,2,Oulfa,1150000
1,84,2,1,Bournazil,880000
1,89,2,1,Bourgogne,1150000
1,80,2,1,Hay Mohammadi,580000
1,74,2,1,Beauséjour,900000
2,64,2,1,Hay Moulay Rachid,420000
2,105,5,1,Sidi Bernoussi,740000
1,62,3,1,Sidi Moumen,400000
1,71,3,1,2 Mars,760000
1,63,2,2,Sidi Bernoussi,630000
2,100,3,1,Bourgogne,1450000
2,91,2,1,Oulfa,1190000
2,84,2,1,Sidi Moumen,790000
1,60,2,1,Maarif,1000000
1,70,2,1,Sidi Bernoussi,400000
2,124,4,2,La Gironde,1290000
1,80,3,1,Oulfa,700000
1,136,2,2,Beauséjour,1300000
1,70,4,1,Sidi Bernoussi,430000
1,92,3,1,Hay Albaraka,510000
2,90,2,2,Laimoune,980000
1,64,2,1,Sidi Moumen,500000
2,129,2,2,Roches Noires,1200000
2,120,3,2,Les Princesses,2030000
